player_id,image_url
cannade01,https://www.basketball-reference.com/req/202106291/images/headshots/cannade01.jpg
capelca01,https://www.basketball-reference.com/req/202106291/images/headshots/capelca01.jpg
cardwdy01,https://www.basketball-reference.com/req/202106291/images/headshots/cardwdy01.jpg
careyve01,https://www.basketball-reference.com/req/202106291/images/headshots/careyve01.jpg
carlsbr01,https://www.basketball-reference.com/req/202106291/images/headshots/carlsbr01.jpg
carrica01,https://www.basketball-reference.com/req/202106291/images/headshots/carrica01.jpg
cartede02,https://www.basketball-reference.com/req/202106291/images/headshots/cartede02.jpg
carteje01,https://www.basketball-reference.com/req/202106291/images/headshots/carteje01.jpg
cartemi01,https://www.basketball-reference.com/req/202106291/images/headshots/cartemi01.jpg
cartewe01,https://www.basketball-reference.com/req/202106291/images/headshots/cartewe01.jpg
cartodj01,https://www.basketball-reference.com/req/202106291/images/headshots/cartodj01.jpg
carusal01,https://www.basketball-reference.com/req/202106291/images/headshots/carusal01.jpg
castlco01,https://www.basketball-reference.com/req/202106291/images/headshots/castlco01.jpg
castlst01,https://www.basketball-reference.com/req/202106291/images/headshots/castlst01.jpg
caulewi01,https://www.basketball-reference.com/req/202106291/images/headshots/caulewi01.jpg
caverah01,https://www.basketball-reference.com/req/202106291/images/headshots/caverah01.jpg
cazalma01,https://www.basketball-reference.com/req/202106291/images/headshots/cazalma01.jpg
champju01,https://www.basketball-reference.com/req/202106291/images/headshots/champju01.jpg
champju02,https://www.basketball-reference.com/req/202106291/images/headshots/champju02.jpg
chandke01,https://www.basketball-reference.com/req/202106291/images/headshots/chandke01.jpg
cheatzy01,https://www.basketball-reference.com/req/202106291/images/headshots/cheatzy01.jpg
chiozch01,https://www.basketball-reference.com/req/202106291/images/headshots/chiozch01.jpg
chomcul01,https://www.basketball-reference.com/req/202106291/images/headshots/chomcul01.jpg
chrisca02,https://www.basketball-reference.com/req/202106291/images/headshots/chrisca02.jpg
chrisjo01,https://www.basketball-reference.com/req/202106291/images/headshots/chrisjo01.jpg
chrisma01,https://www.basketball-reference.com/req/202106291/images/headshots/chrisma01.jpg
chrisma02,https://www.basketball-reference.com/req/202106291/images/headshots/chrisma02.jpg
