Date,Arena,Home_Team,Visitor_Team,player_name,player_id,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
"Mon, Mar 13, 2023",American Airlines Center,Dallas Mavericks,Memphis Grizzlies,Kennedy Chandler,chandke01,2.6,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
"Mon, Mar 13, 2023",American Airlines Center,Dallas Mavericks,Memphis Grizzlies,Ziaire Williams,willizi02,2.6,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-3
"Mon, Mar 13, 2023",American Airlines Center,Dallas Mavericks,Memphis Grizzlies,Jaden Hardy,hardyja02,41.18333333333333,9,25,.360,5,15,.333,5,6,.833,1,7,8,3,1,1,3,2,28,-12
"Mon, Mar 13, 2023",American Airlines Center,Dallas Mavericks,Memphis Grizzlies,Reggie Bullock,bullore01,33.11666666666667,2,4,.500,1,3,.333,0,0,,0,5,5,1,0,0,0,1,5,-8
"Mon, Mar 13, 2023",American Airlines Center,Dallas Mavericks,Memphis Grizzlies,Tim Hardaway Jr.,hardati02,28.283333333333335,2,10,.200,1,6,.167,0,0,,0,2,2,2,0,0,1,2,5,-15
"Mon, Mar 13, 2023",American Airlines Center,Dallas Mavericks,Memphis Grizzlies,Josh Green,greenjo02,27.083333333333332,10,15,.667,3,6,.500,0,0,,2,3,5,7,0,0,4,5,23,-2
"Mon, Mar 13, 2023",American Airlines Center,Dallas Mavericks,Memphis Grizzlies,Dwight Powell,poweldw01,16.533333333333335,1,5,.200,0,2,.000,0,0,,1,4,5,3,0,0,1,1,2,-1
"Mon, Mar 13, 2023",American Airlines Center,Dallas Mavericks,Memphis Grizzlies,Maxi Kleber,klebima01,25.066666666666666,0,3,.000,0,2,.000,1,2,.500,2,1,3,1,0,2,2,2,1,-18
"Mon, Mar 13, 2023",American Airlines Center,Dallas Mavericks,Memphis Grizzlies,McKinley Wright IV,wrighmc01,21.85,4,12,.333,1,3,.333,0,0,,2,4,6,3,1,0,0,0,9,-13
"Mon, Mar 13, 2023",American Airlines Center,Dallas Mavericks,Memphis Grizzlies,DÄvis BertÄns,bertada01,17.166666666666668,1,6,.167,0,5,.000,0,0,,0,3,3,0,0,0,0,2,2,-13
"Mon, Mar 13, 2023",American Airlines Center,Dallas Mavericks,Memphis Grizzlies,Justin Holiday,holidju01,16.583333333333332,4,7,.571,1,3,.333,0,0,,0,2,2,2,1,0,1,1,9,-5
"Mon, Mar 13, 2023",American Airlines Center,Dallas Mavericks,Memphis Grizzlies,Markieff Morris,morrima02,4.966666666666667,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,1,0,4,1
"Mon, Mar 13, 2023",American Airlines Center,Dallas Mavericks,Memphis Grizzlies,Frank Ntilikina,ntilila01,4.083333333333333,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,3
"Mon, Mar 13, 2023",American Airlines Center,Dallas Mavericks,Memphis Grizzlies,Theo Pinson,pinsoth01,4.083333333333333,0,1,.000,0,1,.000,0,0,,0,2,2,1,0,0,0,0,0,3
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Lauri Markkanen,markkla01,36.833333333333336,14,26,.538,6,12,.500,4,6,.667,5,3,8,1,3,1,2,1,38,1
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Walker Kessler,kesslwa01,30.033333333333335,3,4,.750,0,0,,1,2,.500,2,7,9,1,0,1,0,3,7,-11
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Ochai Agbaji,agbajoc01,29.05,6,11,.545,1,5,.200,1,2,.500,3,1,4,1,1,0,2,3,14,-11
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Talen Horton-Tucker,hortota01,27.25,3,13,.231,1,3,.333,2,2,1.000,2,4,6,8,1,0,6,1,9,-11
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Kelly Olynyk,olynyke01,24.283333333333335,1,3,.333,1,3,.333,0,0,,1,4,5,7,0,1,2,4,3,-3
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Simone Fontecchio,fontesi01,29.866666666666667,8,17,.471,5,11,.455,2,2,1.000,2,3,5,1,1,0,3,3,23,1
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Kris Dunn,dunnkr01,20.75,3,5,.600,0,0,,3,4,.750,0,6,6,8,0,0,2,4,9,7
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Rudy Gay,gayru01,15.45,3,6,.500,2,2,1.000,0,0,,0,1,1,2,1,1,0,1,8,-9
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Damian Jones,jonesda03,12.816666666666666,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,2,0,10
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Juan Toscano-Anderson,toscaju01,10.983333333333333,2,2,1.000,0,0,,0,0,,0,1,1,2,0,0,1,3,4,8
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Johnny Juzang,juzanjo01,2.6833333333333336,0,3,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0,-2
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Tyler Herro,herroty01,37.85,5,16,.313,2,10,.200,6,6,1.000,0,6,6,2,1,0,2,1,18,10
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Bam Adebayo,adebaba01,36.93333333333333,5,10,.500,0,0,,6,8,.750,2,7,9,3,1,1,3,2,16,5
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Jimmy Butler,butleji01,31.2,5,14,.357,1,2,.500,13,15,.867,4,4,8,4,4,2,1,1,24,9
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Gabe Vincent,vincega01,27.3,6,9,.667,4,6,.667,2,2,1.000,2,1,3,3,3,0,1,2,18,15
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Kevin Love,loveke01,21.45,4,8,.500,2,5,.400,1,2,.500,0,3,3,0,0,0,1,0,11,10
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Caleb Martin,martica02,26.666666666666668,4,7,.571,0,1,.000,2,2,1.000,0,2,2,1,2,1,2,2,10,-6
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Victor Oladipo,oladivi01,20.766666666666666,4,5,.800,3,4,.750,0,0,,0,1,1,2,0,0,2,1,11,-6
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Kyle Lowry,lowryky01,19.383333333333333,3,6,.500,2,4,.500,1,1,1.000,0,1,1,4,0,0,1,1,9,-8
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Omer Yurtseven,yurtsom01,11.066666666666666,1,2,.500,0,0,,0,0,,1,3,4,0,0,0,0,2,2,-1
"Mon, Mar 13, 2023",Kaseya Center,Miami Heat,Utah Jazz,Max Strus,strusma01,7.383333333333334,0,2,.000,0,2,.000,0,0,,0,0,0,1,1,0,0,1,0,-8
"Mon, Mar 13, 2023",Toyota Center,Houston Rockets,Boston Celtics,Jayson Tatum,tatumja01,41.06666666666667,8,22,.364,2,10,.200,4,4,1.000,0,8,8,6,1,0,4,1,22,-2
"Mon, Mar 13, 2023",Toyota Center,Houston Rockets,Boston Celtics,Jaylen Brown,brownja02,39.18333333333333,16,25,.640,4,10,.400,7,8,.875,1,4,5,2,1,1,2,1,43,3
"Mon, Mar 13, 2023",Toyota Center,Houston Rockets,Boston Celtics,Al Horford,horfoal01,30.866666666666667,1,3,.333,0,2,.000,0,0,,1,4,5,3,1,2,0,1,2,0
"Mon, Mar 13, 2023",Toyota Center,Houston Rockets,Boston Celtics,Marcus Smart,smartma01,28.3,2,7,.286,1,5,.200,1,2,.500,1,1,2,2,2,0,4,6,6,-5
"Mon, Mar 13, 2023",Toyota Center,Houston Rockets,Boston Celtics,Derrick White,whitede01,26.916666666666668,4,8,.500,1,3,.333,0,0,,2,3,5,3,0,0,1,5,9,-2
"Mon, Mar 13, 2023",Toyota Center,Houston Rockets,Boston Celtics,Malcolm Brogdon,brogdma01,28.6,5,11,.455,3,5,.600,7,7,1.000,1,1,2,1,2,0,1,4,20,1
"Mon, Mar 13, 2023",Toyota Center,Houston Rockets,Boston Celtics,Sam Hauser,hausesa01,19.733333333333334,2,8,.250,1,6,.167,0,0,,1,0,1,0,0,0,0,2,5,-7
"Mon, Mar 13, 2023",Toyota Center,Houston Rockets,Boston Celtics,Luke Kornet,kornelu01,8.866666666666667,1,2,.500,0,0,,0,0,,2,2,4,0,0,1,0,0,2,3
"Mon, Mar 13, 2023",Toyota Center,Houston Rockets,Boston Celtics,Blake Griffin,griffbl01,8.266666666666667,0,1,.000,0,1,.000,0,0,,1,3,4,2,0,0,0,2,0,-5
"Mon, Mar 13, 2023",Toyota Center,Houston Rockets,Boston Celtics,Grant Williams,willigr01,8.183333333333334,0,0,,0,0,,0,0,,0,2,2,0,0,1,1,0,0,4
"Mon, Mar 13, 2023",Toyota Center,Houston Rockets,Boston Celtics,Jalen Green,greenja05,40.46666666666667,8,29,.276,2,8,.250,10,11,.909,3,4,7,3,2,0,3,4,28,2
"Mon, Mar 13, 2023",Toyota Center,Houston Rockets,Boston Celtics,KJ Martin,martike04,39.81666666666667,8,13,.615,1,6,.167,3,5,.600,4,4,8,1,1,0,1,2,20,2
"Mon, Mar 13, 2023",Toyota Center,Houston Rockets,Boston Celtics,Kevin Porter Jr.,porteke02,38.333333333333336,5,13,.385,1,4,.250,3,3,1.000,1,5,6,13,3,0,1,2,14,4
"Mon, Mar 13, 2023",Toyota Center,Houston Rockets,Boston Celtics,Jabari Smith Jr.,smithja05,35.81666666666667,9,11,.818,5,6,.833,1,2,.500,3,8,11,3,1,1,1,2,24,0
"Mon, Mar 13, 2023",Toyota Center,Houston Rockets,Boston Celtics,Tari Eason,easonta01,34.5,3,7,.429,0,3,.000,0,2,.000,2,7,9,2,0,1,1,2,6,4
"Mon, Mar 13, 2023",Toyota Center,Houston Rockets,Boston Celtics,Jae'Sean Tate,tateja01,24.1,4,10,.400,0,3,.000,3,4,.750,0,2,2,2,2,0,3,6,11,-6
"Mon, Mar 13, 2023",Toyota Center,Houston Rockets,Boston Celtics,Usman Garuba,garubus01,12.166666666666666,2,2,1.000,2,2,1.000,0,0,,2,2,4,3,0,0,0,2,6,2
"Mon, Mar 13, 2023",Toyota Center,Houston Rockets,Boston Celtics,TyTy Washington Jr.,washity02,11.333333333333334,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0,6
"Mon, Mar 13, 2023",Toyota Center,Houston Rockets,Boston Celtics,Josh Christopher,chrisjo01,3.4,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,0,0,1,2,-5
"Mon, Mar 13, 2023",Toyota Center,Houston Rockets,Boston Celtics,Frank Kaminsky,kaminfr01,0.0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,Devin Booker,bookede01,35.25,12,20,.600,0,2,.000,8,10,.800,2,2,4,1,2,0,2,4,32,-14
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,Deandre Ayton,aytonde01,35.083333333333336,13,19,.684,0,0,,1,1,1.000,3,9,12,1,1,0,3,0,27,-8
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,Josh Okogie,okogijo01,32.05,3,9,.333,2,5,.400,3,6,.500,3,0,3,2,0,0,2,3,11,-10
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,Chris Paul,paulch01,30.466666666666665,5,13,.385,0,4,.000,1,2,.500,1,4,5,11,1,0,2,2,11,0
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,Torrey Craig,craigto01,28.383333333333333,1,4,.250,0,3,.000,0,0,,2,3,5,1,1,2,1,2,2,5
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,Damion Lee,leeda03,17.683333333333334,3,9,.333,1,3,.333,0,0,,2,3,5,1,1,0,0,3,7,-11
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,Cameron Payne,payneca01,17.533333333333335,4,8,.500,0,1,.000,1,1,1.000,0,1,1,3,1,0,2,1,9,-11
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,Terrence Ross,rosste01,15.266666666666667,1,5,.200,1,3,.333,0,0,,1,2,3,2,1,0,1,3,3,-14
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,Ish Wainright,wainris01,12.9,1,2,.500,0,0,,2,2,1.000,2,3,5,1,0,0,0,2,4,4
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,Bismack Biyombo,biyombi01,9.683333333333334,2,5,.400,0,0,,0,0,,1,1,2,2,0,2,1,3,4,-8
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,Jock Landale,landajo01,2.85,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,0,2,6
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,T.J. Warren,warretj01,2.85,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,6
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,Klay Thompson,thompkl01,33.583333333333336,14,23,.609,8,14,.571,2,5,.400,1,4,5,0,1,1,1,0,38,4
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,Stephen Curry,curryst01,33.46666666666667,7,13,.538,4,6,.667,5,6,.833,2,5,7,5,0,0,5,4,23,14
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,Donte DiVincenzo,divindo01,31.0,4,9,.444,2,6,.333,0,0,,0,0,0,3,0,0,2,3,10,3
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,Draymond Green,greendr01,30.016666666666666,2,3,.667,0,0,,0,0,,1,5,6,4,2,3,1,3,4,-5
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,Kevon Looney,looneke01,26.6,4,6,.667,0,0,,1,4,.250,4,6,10,5,1,1,0,2,9,10
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,Jordan Poole,poolejo01,30.85,8,16,.500,4,8,.500,0,1,.000,0,1,1,6,0,0,3,3,20,12
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,JaMychal Green,greenja01,21.116666666666667,3,5,.600,1,3,.333,2,2,1.000,1,6,7,1,2,1,1,3,9,1
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,Andre Iguodala,iguodan01,16.033333333333335,2,3,.667,0,1,.000,2,3,.667,0,2,2,3,1,0,0,3,6,19
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,Moses Moody,moodymo01,14.95,1,5,.200,0,1,.000,2,3,.667,0,2,2,1,1,0,1,0,4,3
"Mon, Mar 13, 2023",Chase Center,Golden State Warriors,Phoenix Suns,Patrick Baldwin Jr.,baldwpa01,2.3833333333333333,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-6
"Mon, Mar 13, 2023",Golden 1 Center,Sacramento Kings,Milwaukee Bucks,Brook Lopez,lopezbr01,36.583333333333336,9,14,.643,4,6,.667,1,2,.500,1,7,8,4,0,3,1,4,23,21
"Mon, Mar 13, 2023",Golden 1 Center,Sacramento Kings,Milwaukee Bucks,Jrue Holiday,holidjr01,34.38333333333333,4,9,.444,1,5,.200,2,3,.667,1,5,6,8,1,1,1,2,11,23
"Mon, Mar 13, 2023",Golden 1 Center,Sacramento Kings,Milwaukee Bucks,Giannis Antetokounmpo,antetgi01,33.95,19,28,.679,2,2,1.000,6,7,.857,1,11,12,4,1,0,5,2,46,15
"Mon, Mar 13, 2023",Golden 1 Center,Sacramento Kings,Milwaukee Bucks,Khris Middleton,middlkh01,33.8,9,15,.600,5,8,.625,8,8,1.000,0,3,3,9,0,0,0,2,31,5
"Mon, Mar 13, 2023",Golden 1 Center,Sacramento Kings,Milwaukee Bucks,Grayson Allen,allengr01,28.333333333333332,3,6,.500,2,4,.500,0,0,,0,3,3,1,0,0,3,2,8,-3
"Mon, Mar 13, 2023",Golden 1 Center,Sacramento Kings,Milwaukee Bucks,Pat Connaughton,connapa01,21.466666666666665,1,3,.333,0,2,.000,0,0,,0,3,3,1,0,0,1,2,2,-1
"Mon, Mar 13, 2023",Golden 1 Center,Sacramento Kings,Milwaukee Bucks,Jae Crowder,crowdja01,19.35,2,5,.400,0,2,.000,0,0,,1,3,4,2,0,0,0,2,4,-2
"Mon, Mar 13, 2023",Golden 1 Center,Sacramento Kings,Milwaukee Bucks,Bobby Portis,portibo01,18.866666666666667,1,1,1.000,0,0,,1,2,.500,1,2,3,0,0,0,1,1,3,1
"Mon, Mar 13, 2023",Golden 1 Center,Sacramento Kings,Milwaukee Bucks,Jevon Carter,carteje01,13.2,2,5,.400,1,4,.250,0,0,,0,1,1,0,0,0,0,1,5,-14
"Mon, Mar 13, 2023",Golden 1 Center,Sacramento Kings,Milwaukee Bucks,Domantas Sabonis,sabondo01,39.1,11,23,.478,1,2,.500,0,0,,10,7,17,15,0,0,1,3,23,-19
"Mon, Mar 13, 2023",Golden 1 Center,Sacramento Kings,Milwaukee Bucks,De'Aaron Fox,foxde01,36.56666666666667,13,23,.565,5,12,.417,4,6,.667,2,6,8,3,2,1,3,1,35,4
"Mon, Mar 13, 2023",Golden 1 Center,Sacramento Kings,Milwaukee Bucks,Harrison Barnes,barneha02,30.366666666666667,4,9,.444,3,8,.375,3,3,1.000,1,3,4,0,0,0,1,1,14,-17
"Mon, Mar 13, 2023",Golden 1 Center,Sacramento Kings,Milwaukee Bucks,Kevin Huerter,huertke01,27.783333333333335,10,17,.588,8,11,.727,0,0,,0,1,1,3,0,0,0,4,28,-12
"Mon, Mar 13, 2023",Golden 1 Center,Sacramento Kings,Milwaukee Bucks,Keegan Murray,murrake02,22.166666666666668,2,7,.286,1,4,.250,2,2,1.000,0,2,2,0,0,0,1,4,7,-8
"Mon, Mar 13, 2023",Golden 1 Center,Sacramento Kings,Milwaukee Bucks,Trey Lyles,lylestr01,25.833333333333332,2,7,.286,2,6,.333,0,0,,1,6,7,4,0,0,0,2,6,6
"Mon, Mar 13, 2023",Golden 1 Center,Sacramento Kings,Milwaukee Bucks,Malik Monk,monkma01,20.016666666666666,3,8,.375,0,1,.000,0,2,.000,1,1,2,5,2,0,2,1,6,3
"Mon, Mar 13, 2023",Golden 1 Center,Sacramento Kings,Milwaukee Bucks,Kessler Edwards,edwarke02,17.783333333333335,0,3,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,1,0,1
"Mon, Mar 13, 2023",Golden 1 Center,Sacramento Kings,Milwaukee Bucks,Davion Mitchell,mitchda01,11.433333333333334,0,3,.000,0,2,.000,0,0,,0,1,1,1,0,0,1,1,0,-13
"Mon, Mar 13, 2023",Golden 1 Center,Sacramento Kings,Milwaukee Bucks,Chimezie Metu,metuch01,8.9,1,4,.250,1,2,.500,2,2,1.000,0,2,2,0,0,1,0,3,5,10
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Isaac Okoro,okorois01,35.56666666666667,1,3,.333,1,1,1.000,0,0,,2,1,3,1,1,1,0,5,3,11
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Evan Mobley,mobleev01,30.75,10,15,.667,0,0,,6,6,1.000,1,5,6,2,1,1,0,2,26,14
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Darius Garland,garlada01,27.8,7,15,.467,2,4,.500,3,5,.600,0,3,3,7,1,0,2,1,19,14
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Caris LeVert,leverca01,27.416666666666668,8,13,.615,4,5,.800,2,3,.667,2,2,4,7,4,1,0,1,22,25
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Lamar Stevens,stevela01,25.75,4,8,.500,1,1,1.000,2,2,1.000,2,2,4,1,0,0,0,0,11,13
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Cedi Osman,osmande01,30.533333333333335,8,14,.571,6,10,.600,2,2,1.000,0,2,2,3,0,0,0,3,24,11
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Ricky Rubio,rubiori01,20.683333333333334,5,11,.455,0,2,.000,1,1,1.000,0,5,5,4,0,1,3,3,11,8
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Dean Wade,wadede01,19.366666666666667,0,4,.000,0,4,.000,0,0,,0,0,0,0,0,1,0,2,0,6
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Raul Neto,netora01,5.666666666666667,0,0,,0,0,,0,0,,0,0,0,3,0,0,2,0,0,-2
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Isaiah Mobley,mobleis01,4.116666666666666,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,1,0,0,2,-5
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Dylan Windler,windldy01,4.116666666666666,1,2,.500,0,1,.000,0,0,,0,0,0,1,1,0,1,0,2,-5
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Danny Green,greenda02,4.116666666666666,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,1,0,-5
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Sam Merrill,merrisa01,4.116666666666666,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-5
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,P.J. Washington,washipj01,35.21666666666667,4,7,.571,0,2,.000,1,2,.500,0,5,5,2,0,0,2,2,9,-14
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Terry Rozier,roziete01,35.2,10,20,.500,2,7,.286,0,0,,0,3,3,9,0,0,2,0,22,-9
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Kelly Oubre Jr.,oubreke01,33.71666666666667,11,17,.647,1,4,.250,5,5,1.000,1,5,6,1,0,1,4,4,28,-10
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Gordon Hayward,haywago01,29.333333333333332,4,8,.500,1,4,.250,1,2,.500,0,3,3,6,0,1,2,0,10,-22
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Nick Richards,richani01,22.783333333333335,3,3,1.000,0,0,,1,2,.500,2,6,8,1,0,1,3,3,7,-17
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Dennis Smith Jr.,smithde03,31.716666666666665,3,6,.500,0,0,,0,0,,1,3,4,8,2,2,2,2,6,-5
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Kai Jones,joneska01,15.95,2,3,.667,0,0,,0,0,,1,4,5,0,1,1,2,3,4,2
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,JT Thor,thorjt01,15.483333333333333,4,7,.571,1,3,.333,2,2,1.000,1,5,6,1,0,1,0,2,11,0
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Bryce McGowens,mcgowbr01,13.216666666666667,1,3,.333,0,1,.000,2,2,1.000,0,0,0,0,0,0,2,2,4,-4
"Tue, Mar 14, 2023",Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,Svi Mykhailiuk,mykhasv01,7.383333333333334,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,1,0,0,3,-1
"Tue, Mar 14, 2023",Capital One Arena,Washington Wizards,Detroit Pistons,Rodney McGruder,mcgruro01,38.38333333333333,6,15,.400,4,9,.444,0,0,,2,4,6,0,0,0,0,3,16,-11
"Tue, Mar 14, 2023",Capital One Arena,Washington Wizards,Detroit Pistons,Killian Hayes,hayeski01,35.416666666666664,10,21,.476,0,2,.000,0,0,,0,3,3,7,3,0,5,3,20,-29
"Tue, Mar 14, 2023",Capital One Arena,Washington Wizards,Detroit Pistons,James Wiseman,wisemja01,30.9,4,15,.267,0,1,.000,4,4,1.000,5,5,10,1,1,1,0,1,12,-9
"Tue, Mar 14, 2023",Capital One Arena,Washington Wizards,Detroit Pistons,R.J. Hampton,hamptrj01,27.316666666666666,2,7,.286,1,3,.333,0,0,,1,2,3,1,0,0,1,1,5,-17
"Tue, Mar 14, 2023",Capital One Arena,Washington Wizards,Detroit Pistons,Eugene Omoruyi,omorueu01,20.116666666666667,4,12,.333,0,5,.000,0,1,.000,2,2,4,2,1,0,0,4,8,-12
"Tue, Mar 14, 2023",Capital One Arena,Washington Wizards,Detroit Pistons,Cory Joseph,josepco01,30.3,4,9,.444,2,5,.400,2,2,1.000,1,3,4,5,2,1,4,0,12,-14
"Tue, Mar 14, 2023",Capital One Arena,Washington Wizards,Detroit Pistons,Buddy Boeheim,boehebu01,22.683333333333334,2,7,.286,2,6,.333,2,2,1.000,2,0,2,2,0,0,0,2,8,-1
"Tue, Mar 14, 2023",Capital One Arena,Washington Wizards,Detroit Pistons,Jalen Duren,durenja01,17.566666666666666,4,8,.500,0,0,,1,1,1.000,5,3,8,0,0,1,1,4,9,-13
"Tue, Mar 14, 2023",Capital One Arena,Washington Wizards,Detroit Pistons,Jared Rhoden,rhodeja01,17.316666666666666,2,5,.400,1,3,.333,2,2,1.000,1,3,4,0,1,0,0,1,7,6
"Tue, Mar 14, 2023",Capital One Arena,Washington Wizards,Detroit Pistons,Corey Kispert,kispeco01,33.53333333333333,6,14,.429,2,8,.250,2,2,1.000,1,1,2,0,1,0,1,1,16,11
"Tue, Mar 14, 2023",Capital One Arena,Washington Wizards,Detroit Pistons,Bradley Beal,bealbr01,32.983333333333334,13,15,.867,4,6,.667,6,6,1.000,0,6,6,7,2,1,3,3,36,38
"Tue, Mar 14, 2023",Capital One Arena,Washington Wizards,Detroit Pistons,Kristaps PorziÅÄ£is,porzikr01,30.7,5,15,.333,0,6,.000,8,8,1.000,1,6,7,4,3,4,1,2,18,6
"Tue, Mar 14, 2023",Capital One Arena,Washington Wizards,Detroit Pistons,Monte Morris,morrimo01,27.866666666666667,6,10,.600,0,3,.000,1,1,1.000,1,7,8,4,0,0,2,0,13,25
"Tue, Mar 14, 2023",Capital One Arena,Washington Wizards,Detroit Pistons,Daniel Gafford,gaffoda01,22.35,2,4,.500,0,0,,0,0,,2,4,6,4,2,3,0,0,4,24
"Tue, Mar 14, 2023",Capital One Arena,Washington Wizards,Detroit Pistons,Deni Avdija,avdijde01,28.25,6,8,.750,1,3,.333,0,0,,0,6,6,2,0,0,1,1,13,3
"Tue, Mar 14, 2023",Capital One Arena,Washington Wizards,Detroit Pistons,Delon Wright,wrighde01,21.883333333333333,0,5,.000,0,3,.000,0,0,,3,0,3,3,0,0,0,1,0,10
